Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Can be ignored
1514262600000,65.20900000,65.70000000,63.53000000,64.00000000,2899.32900000,1514264399999,187606.83131600,416,1559.80100000,100854.75554600,0
1514264400000,64.54900000,64.79100000,62.19600000,63.76100000,4593.29900000,1514266199999,291952.18815600,610,2128.25800000,135328.97405400,0
1514266200000,63.95800000,65.88000000,63.53600000,63.53600000,2086.76000000,1514267999999,134378.53754300,428,931.15800000,60024.45897400,0
1514268000000,63.26200000,65.05100000,63.10000000,64.80000000,1114.86000000,1514269799999,71849.23512500,166,508.67000000,32749.34393100,0
1514269800000,65.05200000,65.20100000,63.30000000,63.30000000,2383.93000000,1514271599999,153586.06978200,255,1069.93600000,68919.64359900,0
1514271600000,63.53300000,64.30000000,62.75000000,63.57800000,1537.77800000,1514273399999,97642.51235200,281,444.95400000,28344.05360900,0
1514273400000,63.50000000,64.89000000,63.50000000,63.93300000,1037.54300000,1514275199999,66661.72212700,124,749.65600000,48188.27643100,0
1514275200000,63.93400000,64.89900000,63.25000000,64.65800000,1214.07900000,1514276999999,77767.89788400,184,348.37900000,22399.07789000,0
1514277000000,64.56900000,64.63400000,63.34700000,63.80100000,1046.48000000,1514278799999,66913.63191900,145,396.32600000,25391.65885900,0
1514278800000,63.80100000,64.34800000,63.20000000,64.30200000,1149.28800000,1514280599999,73122.55689400,170,604.58800000,38559.18731400,0
1514280600000,64.00500000,65.04900000,63.92100000,64.67900000,1237.80200000,1514282399999,79980.72594000,245,682.51800000,44151.13915700,0
1514282400000,64.67900000,64.74600000,63.22000000,63.91800000,2339.95100000,1514284199999,149656.29593300,270,721.11700000,46279.60007800,0
1514284200000,63.91800000,64.34700000,63.53900000,63.60000000,366.25500000,1514285999999,23442.56542000,97,126.47700000,8107.24384500,0
1514286000000,63.60300000,63.96500000,62.57500000,62.96900000,975.57600000,1514287799999,61681.36961900,147,73.98000000,4677.29452200,0
1514287800000,62.50700000,63.20700000,62.49300000,62.49400000,793.76300000,1514289599999,49910.61321400,136,429.01200000,27020.95185300,0
1514289600000,62.49400000,62.76300000,61.70200000,62.41200000,1733.05700000,1514291399999,107925.01574500,218,861.61700000,53722.55400100,0
1514291400000,62.39200000,63.13200000,62.31100000,62.63400000,1039.16600000,1514293199999,65256.96128900,154,636.56500000,40044.47665800,0
1514293200000,62.83000000,63.22000000,62.69800000,63.10100000,1245.57700000,1514294999999,78532.07823700,169,925.66300000,58382.01930900,0
1514295000000,63.20000000,63.21000000,62.40000000,62.76400000,1031.51600000,1514296799999,64749.27141600,165,442.55500000,27872.22153100,0
1514296800000,62.76400000,63.87800000,61.80000000,62.96700000,1499.99900000,1514298599999,94579.69924800,195,858.47000000,54277.49717500,0
1514298600000,62.96800000,63.71700000,61.08000000,61.53400000,3769.13600000,1514300399999,234907.86428000,379,1347.51500000,84052.53339500,0
1514300400000,61.53100000,62.37000000,61.18700000,61.58500000,3301.26400000,1514302199999,204188.85096800,367,1082.48100000,66939.43681600,0
1514302200000,61.78100000,62.39800000,61.30000000,61.97300000,2971.09600000,1514303999999,183862.68924600,371,1573.30100000,97488.38461100,0
1514304000000,62.38900000,63.00000000,61.64000000,61.64100000,1607.35900000,1514305799999,100022.63098400,214,608.06700000,37999.09703000,0
1514305800000,61.64100000,62.05300000,61.27000000,61.50000000,3305.33300000,1514307599999,203312.28793600,370,604.64800000,37219.51500700,0
1514307600000,61.50000000,62.38900000,61.28100000,61.67700000,1218.22200000,1514309399999,75416.23091700,229,527.97100000,32688.45002600,0
1514309400000,61.67700000,62.18800000,61.27000000,62.00000000,1663.83200000,1514311199999,102592.04075200,178,764.04200000,47176.49953100,0
1514311200000,62.05400000,62.60000000,61.91600000,61.93100000,1741.82400000,1514312999999,108613.92173600,167,562.64100000,35068.47385400,0
1514313000000,62.32700000,62.94200000,61.46000000,62.21500000,1526.09500000,1514314799999,94784.64835300,229,223.44800000,13917.69012400,0
1514314800000,62.65400000,63.65600000,62.39600000,63.52000000,2215.13300000,1514316599999,139710.35027000,299,1796.63600000,113391.06715200,0
1514316600000,63.52000000,63.58000000,62.50000000,62.90000000,1043.68700000,1514318399999,65837.77840000,185,317.33100000,20052.66047700,0
1514318400000,62.89400000,62.89400000,61.10000000,61.93000000,1732.60500000,1514320199999,107374.06686000,211,262.20000000,16318.26788900,0
1514320200000,61.71800000,62.82900000,61.71800000,62.00000000,458.20400000,1514321999999,28566.71827800,129,183.19400000,11438.02626400,0
1514322000000,62.33000000,63.19900000,61.75400000,62.66300000,1213.24800000,1514323799999,75917.81154800,204,483.27800000,30243.15262900,0
1514323800000,62.81400000,62.94900000,62.35400000,62.84700000,435.21500000,1514325599999,27253.77581300,110,184.05700000,11554.42776100,0
1514325600000,62.88900000,63.11100000,62.00000000,62.56200000,1328.31200000,1514327399999,83031.13320000,209,552.79000000,34575.77426600,0
1514327400000,62.56100000,62.88100000,62.05400000,62.12400000,1664.58900000,1514329199999,103674.98782900,198,493.13500000,30659.48551600,0
1514329200000,62.11700000,63.14100000,62.03200000,63.14100000,743.98400000,1514330999999,46634.14359200,136,552.96600000,34725.45874100,0
1514331000000,63.20000000,65.65300000,63.20000000,65.23100000,3615.22000000,1514332799999,233693.17687500,497,2332.31700000,150760.54897900,0
1514332800000,65.51000000,65.58300000,64.00000000,64.50800000,530.85200000,1514334599999,34229.79007600,151,156.30400000,10084.33013300,0
1514334600000,64.50800000,64.67400000,63.55400000,64.58500000,1690.81100000,1514336399999,108499.19462500,222,840.52500000,53892.73147100,0
1514336400000,64.58400000,64.69100000,62.32000000,64.42500000,2069.96300000,1514338199999,131812.66546500,235,519.35300000,33253.77025900,0
1514338200000,64.50000000,64.84200000,63.61200000,64.12400000,1832.59800000,1514339999999,118278.25127300,179,316.63800000,20456.12655200,0
1514340000000,64.12400000,64.37300000,63.35000000,63.79700000,1558.91700000,1514341799999,99703.85182300,202,659.19200000,42178.53356900,0
1514341800000,63.79700000,64.83900000,63.54600000,64.30000000,509.96700000,1514343599999,32779.89081700,125,365.68500000,23510.06116900,0
1514343600000,64.30000000,64.54000000,63.98600000,64.27100000,373.44000000,1514345399999,24049.58756400,94,226.00100000,14552.54687800,0
1514345400000,64.32200000,64.60900000,64.29700000,64.60800000,540.81300000,1514347199999,34903.23619400,120,227.03000000,14665.58705600,0
1514347200000,64.60700000,65.60000000,64.51700000,65.20600000,3698.60500000,1514348999999,241049.21970100,361,2265.37400000,147643.03392600,0
1514349000000,65.18100000,65.64600000,63.80000000,63.80000000,2688.90100000,1514350799999,173942.74438800,357,555.11700000,35929.83666000,0
1514350800000,64.27700000,64.47900000,63.82000000,64.24000000,687.01200000,1514352599999,44089.62272400,174,345.31000000,22174.47900000,0
1514352600000,64.24000000,64.79500000,63.81900000,64.54500000,2132.91600000,1514354399999,137240.48937500,247,626.94200000,40281.96067400,0
1514354400000,64.77500000,68.88800000,64.54900000,67.20000000,6567.75100000,1514356199999,442380.51772600,637,3339.11200000,223706.18828600,0
1514356200000,67.20000000,69.56700000,67.20000000,69.56700000,3025.78100000,1514357999999,207769.97018100,342,2340.69500000,160740.04988800,0
1514358000000,69.56700000,70.10000000,67.21300000,67.71000000,5384.95800000,1514359799999,371163.56871400,647,2244.95900000,155377.52685800,0
1514359800000,68.18300000,68.25000000,66.40000000,67.77000000,2081.73400000,1514361599999,140439.00883900,350,1066.58300000,71930.95407000,0
1514361600000,67.77000000,68.53500000,67.00000000,68.53500000,1383.12900000,1514363399999,93666.42313900,229,813.46200000,55112.88684800,0
1514363400000,68.59300000,69.90000000,68.56200000,68.89900000,1375.85400000,1514365199999,95400.19575600,233,754.43900000,52395.91844900,0
1514365200000,68.89900000,69.30200000,68.57700000,69.01800000,1609.10700000,1514366999999,110936.75199000,277,1153.03400000,79530.24916100,0
1514367000000,69.01800000,69.84000000,67.40100000,67.73300000,3025.55000000,1514368799999,206991.62877400,392,1218.53600000,83660.98464300,0
1514368800000,67.98000000,69.70000000,65.05000000,65.05000000,3230.04500000,1514370599999,217827.34796000,377,1599.29500000,108828.10367700,0
1514370600000,65.23100000,69.50000000,65.05000000,65.50000000,2910.62900000,1514372399999,192682.01509100,391,1528.53900000,102184.38165500,0
1514372400000,65.50000000,66.06700000,65.10100000,65.20100000,974.40900000,1514374199999,63850.78414000,222,280.20800000,18376.69945200,0
1514374200000,65.47800000,68.00000000,65.10000000,67.45000000,1785.86700000,1514375999999,119505.90128500,279,1066.54300000,71197.12108500,0
1514376000000,67.56800000,68.76900000,66.27200000,67.99900000,1550.95200000,1514377799999,104927.85803700,179,622.73400000,42154.60248100,0
1514377800000,67.65000000,68.33800000,67.50000000,68.33800000,1300.67800000,1514379599999,88110.17439800,209,555.58100000,37703.26738200,0
1514379600000,68.17000000,68.20000000,67.20900000,68.00900000,709.87800000,1514381399999,48167.62076800,106,208.34800000,14129.65000500,0
1514381400000,68.00900000,68.43000000,67.75500000,67.93400000,325.23100000,1514383199999,22162.69962300,111,206.99700000,14112.44341700,0
1514383200000,67.75600000,67.99800000,66.94800000,67.19000000,497.37800000,1514384999999,33528.39718900,129,158.15900000,10689.13078800,0
1514385000000,67.19000000,68.43700000,65.00000000,65.59900000,4224.03300000,1514386799999,279053.12108700,457,1915.34900000,126770.70980800,0
1514386800000,65.59900000,66.59000000,64.00000000,65.86700000,3746.94700000,1514388599999,243648.34706700,419,1699.34600000,110779.11333800,0
1514388600000,65.86600000,66.09000000,64.99000000,65.63000000,1454.92700000,1514390399999,95450.11055200,177,379.42700000,24925.80994700,0
1514390400000,65.63000000,66.09000000,64.99400000,65.06800000,1379.42800000,1514392199999,90212.99368800,173,399.73700000,26147.26343100,0
1514392200000,65.06900000,65.22500000,62.15000000,62.15000000,6078.23400000,1514393999999,383448.94931800,595,2190.34800000,138164.91039500,0
1514394000000,62.15000000,63.39000000,61.00000000,63.39000000,4960.95500000,1514395799999,306992.61321600,516,1748.31000000,108334.41152900,0
1514395800000,63.39000000,63.76000000,62.11900000,63.00000000,1014.74500000,1514397599999,63711.65413000,169,254.75700000,16063.11453200,0
1514397600000,63.00000000,65.27200000,62.98100000,63.38400000,2605.71300000,1514399399999,167112.04921900,274,1330.96800000,85410.37743700,0
1514399400000,63.38300000,64.90000000,63.00000000,64.49000000,1713.81100000,1514401199999,109428.85944100,197,1090.65200000,69728.17234000,0
1514401200000,64.49100000,66.79800000,64.00100000,65.05700000,2337.91600000,1514402999999,153248.48904200,277,1588.10700000,103991.93861500,0
1514403000000,65.24000000,65.87100000,63.21900000,63.75800000,2748.21700000,1514404799999,178226.53044600,201,316.49200000,20385.76661000,0
1514404800000,64.09700000,65.02900000,63.44900000,63.44900000,908.19700000,1514406599999,58083.47215400,154,526.73700000,33691.01600100,0
1514406600000,64.16100000,64.16100000,62.02000000,63.53100000,1657.43500000,1514408399999,104611.28827900,266,535.80700000,33870.14962100,0
1514408400000,63.40000000,65.66000000,63.22400000,64.95000000,2140.96000000,1514410199999,138170.17576800,247,792.50800000,51160.37899800,0
1514410200000,64.95000000,65.37200000,64.41300000,65.10000000,1044.83700000,1514411999999,67930.40844100,97,339.07400000,22026.19039400,0
1514412000000,65.33900000,66.50000000,65.10000000,66.50000000,421.88800000,1514413799999,27816.61849700,102,362.43900000,23925.03516600,0
1514413800000,66.50000000,66.55000000,65.67000000,65.72800000,2230.59700000,1514415599999,147198.44086200,279,1554.57900000,102390.02775700,0
1514415600000,65.67000000,66.79900000,65.48700000,66.43000000,540.75400000,1514417399999,35705.31455200,80,211.78000000,14000.19239500,0
1514417400000,66.59900000,67.14000000,66.30000000,66.30000000,416.73100000,1514419199999,27816.76510600,121,239.24800000,15978.68335400,0
1514419200000,66.29900000,66.92200000,65.55200000,65.93700000,1635.16700000,1514420999999,107785.93790400,130,460.37000000,30406.27860000,0
1514421000000,65.58100000,65.83000000,64.58500000,64.97200000,1650.13300000,1514422799999,107352.85842400,194,619.29700000,40359.47974000,0
1514422800000,64.97200000,65.88300000,64.30000000,65.88300000,2328.67100000,1514424599999,151662.58460300,249,1921.78100000,125367.11894500,0
1514424600000,66.11100000,66.11300000,65.31500000,65.86000000,536.59900000,1514426399999,35354.28832600,66,436.78700000,28817.25657700,0
1514426400000,65.85000000,66.00000000,64.30300000,64.45600000,994.29900000,1514428199999,64994.79045800,116,494.88400000,32374.89135000,0
1514428200000,64.45600000,64.46800000,56.50000000,57.80800000,16332.63100000,1514429999999,980874.09473400,1204,5129.53900000,306567.44976100,0
1514430000000,57.80700000,60.41800000,56.68900000,58.74800000,12728.71700000,1514431799999,750649.12433000,803,5270.34800000,311385.62730400,0
1514431800000,59.33100000,60.72800000,57.00000000,60.39600000,4413.80400000,1514433599999,260235.59443800,467,2564.88400000,151676.18713100,0
1514433600000,60.38500000,61.02200000,58.00000000,60.73600000,2945.48300000,1514435399999,175362.81241200,330,1372.18000000,81961.46107400,0
1514435400000,60.99700000,61.63400000,60.31200000,60.60600000,1833.41600000,1514437199999,111782.64952700,180,566.35200000,34394.07242100,0
1514437200000,60.67200000,60.97800000,58.06300000,58.77200000,5060.71300000,1514438999999,299513.52594900,417,2922.60200000,172818.47678400,0
1514439000000,59.26600000,59.26600000,57.33800000,57.90000000,4521.12400000,1514440799999,262401.73259000,381,1959.49200000,113973.39882500,0
1514440800000,57.76500000,59.00000000,57.06800000,58.70000000,4483.27800000,1514442599999,261353.11249800,331,1951.80300000,113800.95397700,0
1514442600000,58.76000000,59.50000000,58.24400000,58.40000000,2767.34200000,1514444399999,163275.90429400,342,1006.43700000,59432.51575600,0
1514444400000,58.63100000,59.82900000,58.54400000,59.73900000,1845.93500000,1514446199999,109805.85071000,185,1311.60800000,77992.05612900,0
1514446200000,59.58400000,59.97000000,59.02300000,59.48200000,1559.18500000,1514447999999,92820.20563300,157,780.29800000,46382.16168000,0
1514448000000,59.48200000,60.36400000,59.10200000,59.19600000,1310.96000000,1514449799999,78305.41143900,187,421.53500000,25172.29680300,0
1514449800000,59.20600000,59.99000000,58.98600000,59.99000000,1353.21000000,1514451599999,80323.17493900,150,658.54900000,39143.27264700,0
1514451600000,59.99000000,60.59300000,59.46400000,60.09000000,350.91300000,1514453399999,21033.66832000,72,308.12000000,18474.58128100,0
1514453400000,60.33200000,60.79000000,59.50000000,59.50000000,1246.26700000,1514455199999,74924.87949300,155,317.20700000,19108.26275900,0
1514455200000,59.50100000,60.30800000,59.00400000,59.42600000,1053.89500000,1514456999999,62650.75792800,121,175.29500000,10482.94659200,0
1514457000000,59.42600000,59.72900000,56.50000000,56.50000000,3549.70400000,1514458799999,204088.91742700,320,494.70100000,28731.98315700,0
1514458800000,56.50000000,57.67100000,56.00000000,57.44900000,2583.31900000,1514460599999,146615.87879800,298,1160.26800000,65965.45833700,0
1514460600000,57.44900000,57.86100000,56.65300000,57.86100000,2959.88300000,1514462399999,169914.68648000,236,2367.04100000,135901.25615600,0
1514462400000,57.86100000,58.30000000,57.38400000,58.30000000,1785.67500000,1514464199999,103345.09380800,227,1446.66400000,83806.38732000,0
1514464200000,57.92700000,60.85900000,57.92700000,60.17100000,3343.21400000,1514465999999,198567.95471500,265,2689.12900000,159602.51235900,0
1514466000000,60.30700000,60.86000000,59.31900000,59.98700000,1305.69700000,1514467799999,78675.08938300,215,766.21500000,46290.59537400,0
1514467800000,59.98400000,60.36700000,59.30000000,59.94700000,829.96400000,1514469599999,49716.65806400,114,493.51000000,29563.04945100,0
1514469600000,59.94700000,60.00000000,58.10000000,60.00000000,1640.18300000,1514471399999,96918.07695900,186,519.07300000,30851.45341800,0
1514471400000,59.87800000,60.85900000,59.33700000,60.32500000,2855.85400000,1514473199999,172021.34292400,302,1526.36500000,92040.86899300,0
1514473200000,60.64000000,61.63700000,60.64000000,61.19000000,2072.60300000,1514474999999,127101.40637700,227,1127.85600000,69156.59054900,0
1514475000000,61.20000000,61.73700000,60.36900000,61.30000000,1269.14100000,1514476799999,77656.81397900,183,685.57600000,41939.00191700,0
1514476800000,61.29700000,61.30500000,60.00000000,60.00000000,987.86800000,1514478599999,59721.48319300,145,279.48000000,16892.98177900,0
1514478600000,60.87600000,60.98900000,59.35500000,59.44400000,1251.80600000,1514480399999,75157.26541300,146,247.86200000,14978.99574300,0
1514480400000,59.45200000,60.00000000,58.63000000,58.63000000,1471.71500000,1514482199999,87022.93922400,192,509.76600000,30247.50516100,0
1514482200000,58.63000000,60.86700000,58.63000000,60.33700000,931.64300000,1514483999999,55616.87558500,111,727.95400000,43453.27540700,0
1514484000000,60.29800000,61.60000000,58.00000000,61.23700000,4531.83200000,1514485799999,272673.02651500,389,2688.47400000,162323.88076300,0
1514485800000,61.01800000,61.25800000,59.02800000,59.15000000,3137.53700000,1514487599999,189132.88225300,366,2526.71100000,152396.43672800,0
1514487600000,59.15000000,61.00000000,59.03200000,61.00000000,3399.60700000,1514489399999,204811.33473500,321,2491.16900000,150103.50714100,0
1514489400000,61.10000000,61.10000000,60.20100000,60.61500000,476.96100000,1514491199999,28940.44225700,67,219.71900000,13360.54085000,0
1514491200000,60.76200000,62.48900000,60.70900000,61.24900000,1979.68200000,1514492999999,122136.54247200,235,1288.90700000,79409.92218100,0
1514493000000,61.14400000,63.18600000,61.13300000,62.76700000,914.24700000,1514494799999,57060.11999600,169,739.24400000,46200.87009000,0
1514494800000,62.86900000,64.79000000,62.86900000,63.43400000,2759.27200000,1514496599999,175819.32009900,316,1318.99200000,84066.41370500,0
1514496600000,63.41700000,64.16300000,63.20100000,63.98400000,1677.54000000,1514498399999,106991.00273900,186,589.62500000,37698.03517400,0
1514498400000,63.97900000,64.51000000,63.63200000,64.23700000,710.42700000,1514500199999,45620.27383400,102,325.88800000,20885.76555300,0
1514500200000,64.23700000,64.50000000,62.74000000,63.54900000,3115.85300000,1514501999999,197236.13816900,245,1554.57500000,98691.39402900,0
1514502000000,63.45700000,64.09000000,63.39200000,64.09000000,695.68500000,1514503799999,44372.57170500,134,638.85000000,40753.20816100,0
1514503800000,64.09000000,65.00000000,64.09000000,64.48000000,2001.50100000,1514505599999,129291.11262700,199,1415.09600000,91378.73004100,0
1514505600000,64.27900000,64.49500000,63.28000000,63.40000000,2781.99700000,1514507399999,177369.88750600,212,937.16700000,59788.65556100,0
1514507400000,63.40000000,64.46300000,63.01000000,63.99600000,2037.37300000,1514509199999,129548.76161500,187,1778.51800000,113027.07168300,0
1514509200000,63.75200000,63.76800000,63.00000000,63.10700000,1091.44800000,1514510999999,69138.78543000,180,456.20600000,28922.92645500,0
1514511000000,63.16800000,63.50000000,63.00100000,63.50000000,1057.49300000,1514512799999,66930.97028600,96,844.17100000,53479.09514300,0
1514512800000,63.42700000,65.81000000,63.42700000,65.81000000,3223.15600000,1514514599999,209396.31260800,356,1610.29200000,104819.62742100,0
1514514600000,65.81000000,66.60000000,65.60000000,66.30000000,2787.19500000,1514516399999,184255.53135100,350,2116.07700000,139942.63401600,0
1514516400000,66.26100000,67.79600000,66.10200000,67.40000000,5186.79900000,1514518199999,347824.11416100,517,2904.91100000,194555.01779700,0
1514518200000,67.12900000,67.51000000,66.49000000,67.30000000,2613.77300000,1514519999999,175487.16452500,325,1844.11900000,123942.80021800,0
1514520000000,67.25000000,67.27700000,66.15200000,67.00000000,2630.73800000,1514521799999,175957.27456400,213,1950.38200000,130483.91441900,0
1514521800000,67.00000000,67.00000000,65.70000000,66.20000000,1741.21500000,1514523599999,115413.04510100,189,1087.30800000,72062.78742300,0
1514523600000,66.06000000,66.50000000,66.06000000,66.12100000,857.46400000,1514525399999,56790.48350600,166,421.62300000,27941.76876700,0
1514525400000,66.10100000,66.50900000,65.90400000,66.48800000,1595.75300000,1514527199999,106026.48622000,185,1466.56100000,97473.72344700,0
1514527200000,66.48800000,66.50000000,66.30000000,66.48900000,3941.84800000,1514528999999,262109.13128300,249,3803.50400000,252927.92981400,0
1514529000000,66.49000000,66.51000000,66.32100000,66.50900000,1204.95000000,1514530799999,80057.10914000,141,1036.55400000,68883.30887100,0
1514530800000,66.50800000,66.50800000,64.91000000,65.06100000,1463.58100000,1514532599999,96143.48687400,239,804.87400000,52928.33384700,0
1514532600000,65.00000000,65.27700000,64.61300000,65.09100000,1076.55400000,1514534399999,69978.59612800,159,783.84900000,50954.54091600,0
1514534400000,65.16800000,65.47200000,64.12600000,65.20000000,1128.61000000,1514536199999,73405.69289900,217,810.70000000,52832.50513200,0
1514536200000,65.30000000,65.50000000,64.67400000,64.67400000,989.18100000,1514537999999,64449.52636800,145,509.93200000,33251.04111000,0
1514538000000,64.98100000,65.20000000,63.80900000,64.28600000,814.08400000,1514539799999,52549.33693500,127,474.36100000,30615.66169900,0
1514539800000,63.82300000,65.01900000,63.01000000,63.08100000,1010.75600000,1514541599999,64556.45747100,108,243.44400000,15692.44852200,0
1514541600000,64.31500000,65.09900000,63.52000000,64.40000000,1392.08600000,1514543399999,89703.67249500,133,577.50900000,37317.44794400,0
1514543400000,64.40100000,64.54000000,62.73000000,63.63600000,3602.52400000,1514545199999,228222.52862800,309,1616.44900000,102284.85661300,0
1514545200000,63.51000000,64.75000000,63.51000000,64.73500000,2225.12400000,1514546999999,142894.90455800,199,1029.98700000,66025.13342000,0
1514547000000,64.73500000,65.40000000,64.40600000,65.22000000,2276.56900000,1514548799999,147811.22168800,206,1211.41800000,78612.77109100,0
1514548800000,65.22000000,65.22000000,63.60000000,63.98900000,878.20400000,1514550599999,56832.39424200,151,297.00600000,19273.15781100,0
1514550600000,63.97400000,65.41000000,63.96700000,64.87400000,1705.38000000,1514552399999,110575.86155900,116,1470.26000000,95449.14250700,0
1514552400000,65.41000000,65.75000000,64.50000000,64.50000000,1004.01500000,1514554199999,65602.13180200,145,602.30900000,39382.30268000,0
1514554200000,64.50000000,65.75000000,63.85900000,65.00000000,3403.04900000,1514555999999,220251.78731900,301,1766.41000000,114694.88263100,0
1514556000000,65.00000000,65.96800000,65.00000000,65.53800000,694.53600000,1514557799999,45548.25192100,157,432.82300000,28411.63670000,0
1514557800000,65.87400000,65.99900000,65.53800000,65.74700000,1618.02300000,1514559599999,106406.11982400,189,914.48000000,60183.48392700,0
1514559600000,65.77000000,66.89900000,65.60600000,66.01300000,1491.41300000,1514561399999,98396.67471300,188,1177.75900000,77753.78796300,0
1514561400000,66.02200000,68.19000000,65.80300000,68.06800000,3713.67800000,1514563199999,249164.13957600,422,2647.13400000,177698.18065500,0
1514563200000,68.06800000,69.77900000,67.84500000,69.74000000,6703.33300000,1514564999999,461541.75336600,698,4458.26400000,307362.51146700,0
1514565000000,69.77900000,70.00000000,68.01000000,68.12100000,3548.00900000,1514566799999,246488.73052900,403,2462.65900000,171591.98520800,0
1514566800000,68.13300000,70.01000000,68.02300000,70.00000000,2577.20700000,1514568599999,178907.66410500,300,2232.94500000,155121.46118700,0
1514568600000,70.10700000,70.55500000,69.53100000,69.80200000,4659.70100000,1514570399999,326568.90947400,398,1729.65900000,121311.62701800,0
1514570400000,69.80100000,70.55600000,68.57000000,70.28300000,3243.12000000,1514572199999,225000.36287800,380,1413.89300000,98729.92473400,0
1514572200000,70.49900000,71.66400000,70.30700000,71.14700000,3264.03000000,1514573999999,231678.15086800,426,1890.80700000,134218.24323300,0
1514574000000,71.15600000,72.00000000,70.04700000,70.93000000,2147.28700000,1514575799999,153392.45454400,403,1370.70800000,97999.93001000,0
1514575800000,70.47000000,71.18700000,69.53000000,71.16900000,1443.51500000,1514577599999,101781.45585100,213,921.36700000,65084.19666500,0
1514577600000,71.16900000,72.46300000,70.74500000,71.72100000,1620.48800000,1514579399999,116402.52531100,289,1187.29200000,85340.07554300,0
1514579400000,72.00000000,72.70000000,69.79000000,70.65900000,1525.67100000,1514581199999,108456.61785900,228,910.91300000,64948.47636700,0
1514581200000,70.65900000,71.99800000,70.14100000,70.55100000,947.48200000,1514582999999,67135.19373500,149,309.28800000,22014.23618000,0
1514583000000,70.49900000,70.88300000,69.57000000,69.80900000,2215.29800000,1514584799999,155097.72330300,222,1264.79500000,88522.51068900,0
1514584800000,70.34900000,70.54100000,69.84200000,70.16800000,781.42500000,1514586599999,54813.03927700,107,652.80200000,45801.84978800,0
1514586600000,69.91300000,69.91300000,69.17300000,69.89100000,1344.56700000,1514588399999,93613.71552900,172,681.37900000,47378.95389100,0
1514588400000,70.04600000,73.70000000,69.87400000,72.97800000,2194.37500000,1514590199999,158479.20308500,347,1203.29700000,86605.49593100,0
1514590200000,72.97800000,74.93000000,72.82500000,73.13300000,3103.37800000,1514591999999,229338.44231200,445,1844.51800000,136416.36813800,0
1514592000000,73.33300000,74.24400000,72.00100000,72.00100000,1875.40700000,1514593799999,136970.66683600,315,861.48600000,62849.24803900,0
1514593800000,72.05000000,72.05100000,69.50000000,70.68000000,4335.96600000,1514595599999,306543.12241500,449,2137.95300000,151342.35959500,0
1514595600000,70.81400000,71.65700000,70.54400000,71.20000000,1119.18400000,1514597399999,79757.53127400,246,815.13100000,58085.83860500,0
1514597400000,71.35000000,71.64200000,67.33100000,68.52300000,5412.93100000,1514599199999,372937.89977700,525,1742.86800000,120607.19536800,0
1514599200000,67.92600000,68.10100000,63.27000000,64.00000000,9590.63500000,1514600999999,623113.32191700,862,3524.36000000,230099.29872000,0
1514601000000,64.19000000,65.95700000,63.18000000,65.31500000,3628.22600000,1514602799999,232078.93706000,474,1541.69700000,98760.01374700,0
1514602800000,65.39900000,66.19200000,64.10800000,64.88100000,1963.10300000,1514604599999,128151.87799400,354,834.29400000,54573.80955600,0
1514604600000,64.70400000,66.00000000,64.70400000,65.78700000,1478.05300000,1514606399999,96952.85509100,177,785.33700000,51519.46470600,0
1514606400000,65.79200000,66.00000000,64.10000000,64.31000000,4170.90600000,1514608199999,270459.20388200,404,2871.07000000,185791.30812000,0
1514608200000,64.76900000,65.68400000,63.20100000,63.20100000,2012.26000000,1514609999999,129387.23002400,252,503.67900000,32668.74249000,0
1514610000000,63.20100000,65.31800000,63.00200000,65.31800000,1504.22200000,1514611799999,96539.46301600,292,884.52100000,56810.09959000,0
1514611800000,64.82600000,66.19200000,64.67200000,66.19200000,1283.36400000,1514613599999,83902.61046700,186,849.03300000,55475.15259800,0
1514613600000,66.19200000,66.43000000,65.71200000,66.11800000,1621.22700000,1514615399999,107467.78803900,188,1173.35800000,77844.44304200,0
1514615400000,66.02500000,66.06800000,64.85300000,65.28100000,1223.67400000,1514617199999,80325.84194700,179,434.34600000,28484.00618700,0
1514617200000,65.01200000,66.32000000,65.01200000,66.32000000,827.32700000,1514618999999,54467.92610700,118,360.89500000,23807.30196900,0
1514619000000,66.32000000,67.49000000,66.17200000,66.93400000,3587.87800000,1514620799999,239469.39560800,278,2243.34200000,149608.65096700,0
1514620800000,67.21100000,69.99800000,67.00800000,69.17700000,2393.49200000,1514622599999,164171.80118500,387,1337.78300000,91628.40991100,0
1514622600000,69.00000000,70.00000000,67.74400000,68.00000000,1582.40500000,1514624399999,109508.47389200,240,633.65800000,43972.21229600,0
1514624400000,68.00000000,68.00000000,65.65200000,67.37400000,3480.32800000,1514626199999,231779.87215300,467,939.56900000,62991.54035600,0
1514626200000,67.34000000,67.34000000,66.10700000,66.71000000,910.95100000,1514627999999,60764.91504700,157,283.71200000,18927.60579100,0
1514628000000,66.70900000,66.90800000,65.26300000,65.35100000,1115.13800000,1514629799999,73944.96400000,203,718.29600000,47767.57444600,0
1514629800000,65.27300000,66.90000000,65.27300000,66.42100000,1046.50900000,1514631599999,69462.51739900,164,434.11000000,28736.07518500,0
1514631600000,66.40100000,68.90800000,66.01500000,68.66400000,2453.68400000,1514633399999,165428.25034400,404,1365.06500000,92078.88796200,0
1514633400000,68.90800000,71.30000000,68.90800000,71.30000000,2773.43700000,1514635199999,194196.38974100,412,1566.02700000,109978.90429500,0
